"CustomerId","Name","Pays","Sexe","Age","Nombre de projet","Num_compte","Solde","Age_compte","CreditScore","Id","Original Principal Amount","Cancelled Amount","Due to the banque","Credit Status","Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"15676433","Allan","France","Female","36","1","6049","0","6","707","6049","44000000.0","0.0","0.0","Disbursed","6049","0","98810.78","0","0"
"15625905","Griffen","Spain","Male","41","2","6050","0","0","592","6050","21000000.0","2928.01","0.0","Disbursed","6050","0","65906.07","1","0"
"15626414","Russell","France","Male","44","1","6051","98862.54","6","703","6051","20000000.0","262388.78","0.0","Disbursed","6051","0","151516.7","1","0"
"15623220","Brown","Spain","Female","45","2","6052","0","4","723","6052","12600000.0","4479611.14","0.0","Disbursed","6052","0","37214.39","1","0"
"15752857","Palerma","Germany","Male","52","2","6053","98443.14","1","452","6053","20300000.0","53970.2","0.0","Disbursed","6053","0","92033.98","0","0"
"15677908","Gilbert","Spain","Male","42","2","6054","0","4","552","6054","7800000.0","16533.41","0.0","Disbursed","6054","0","195692.3","0","0"
"15773013","Uvarov","France","Female","47","1","6055","0","0","633","6055","2000000.0","169952.26","0.0","Disbursed","6055","1","6342.84","1","1"
"15623972","Wisdom","Germany","Female","23","1","6056","123575.51","9","479","6056","42000000.0","0.0","0.0","Disbursed","6056","1","95148.28","0","0"
"15738627","Hussain","France","Male","25","2","6057","0","6","768","6057","9500000.0","2061177.88","0.0","Disbursed","6057","1","21215.67","1","0"
"15643392","Woods","France","Male","31","1","6058","105239.1","4","742","6058","32300000.0","0.0","0.0","Disbursed","6058","1","19700.24","1","0"
"15684868","Cameron","Germany","Male","56","1","6059","110993.79","9","668","6059","20000000.0","0.0","0.0","Disbursed","6059","0","134396.64","1","1"
"15627854","Mai","Spain","Male","44","2","6060","0","3","707","6060","20000000.0","391965.47","0.0","Disbursed","6060","1","135077.01","1","0"
"15669253","Gibson","Spain","Male","39","2","6061","157691.98","7","754","6061","5500000.0","0.0","0.0","Disbursing","6061","0","133600.89","1","1"
"15758023","Grigoryeva","Germany","Male","47","1","6062","105245.21","5","544","6062","23210000.0","2419208.37","0.0","Disbursed","6062","0","99922.08","0","1"
"15574558","Gunter","Spain","Male","32","2","6063","0","8","718","6063","25600000.0","1215373.8","0.0","Disbursed","6063","1","41399.33","1","0"
"15635256","Arcuri","France","Male","31","1","6064","117687.35","7","762","6064","35000000.0","42120.43","0.0","Disbursed","6064","1","159344.43","1","0"
"15680399","Tung","France","Male","23","2","6065","0","2","772","6065","21000000.0","2534364.09","0.0","Disbursed","6065","0","18364.19","1","0"
"15674720","Smith","Germany","Female","37","1","6066","123067.63","7","691","6066","33000000.0","2374883.5","0.0","Disbursed","6066","1","98162.44","1","1"
"15580249","Lori","France","Male","45","1","6067","0","0","502","6067","60000000.0","44990.3","0.0","Disbursed","6067","0","84663.21","0","0"
"15675431","Chidimma","France","Female","34","2","6068","0","6","563","6068","30500000.0","4378.03","0.0","Disbursed","6068","0","36536.93","0","0"
"15698285","Ting","France","Female","41","1","6069","101457.14","4","676","6069","55000000.0","4162022.3","0.0","Disbursed","6069","1","79101.67","1","0"
"15810775","Tsao","Spain","Male","52","2","6070","100549.43","2","576","6070","25000000.0","2207668.37","0.0","Disbursed","6070","1","16644.16","1","0"
"15678173","Collee","Spain","Male","35","2","6071","174588.8","4","629","6071","42600000.0","638046.61","0.0","Disbursed","6071","1","158420.14","0","0"
"15665222","Lettiere","Spain","Male","52","1","6072","121161.57","8","625","6072","14200000.0","0.0","0.0","Disbursed","6072","0","48988.28","1","0"
"15803908","Fu","France","Male","45","2","6073","0","9","628","6073","3000000.0","1184839.36","0.0","Disbursed","6073","1","96862.56","1","0"
"15586039","Bergamaschi","Germany","Female","36","2","6074","90063.74","5","471","6074","39800000.0","20459.27","0.0","Disbursed","6074","1","96366.7","1","0"
"15802570","Dyer","France","Female","45","2","6075","0","5","811","6075","4500000.0","9379.7","0.0","Disbursed","6075","1","146123.19","1","0"
"15781451","Buccho","France","Male","42","2","6076","134936.97","3","504","6076","7000000.0","0.0","0.0","Disbursing","6076","0","135178.91","0","0"
"15721019","Jones","France","Female","24","1","6077","110495.27","3","687","6077","30000000.0","580111.79","0.0","Disbursed","6077","0","158615.41","1","0"
"15738588","Nebechi","Germany","Female","37","1","6078","133200.09","2","660","6078","25200000.0","1916435.35","0.0","Disbursing","6078","0","71433.88","0","0"
"15730657","Ibekwe","France","Female","41","1","6079","82596.8","4","548","6079","32000000.0","0.0","0.0","Disbursed","6079","1","55672.09","0","0"
"15739292","Gorshkov","Germany","Male","31","1","6080","103837.75","9","609","6080","75000000.0","0.0","0.0","Disbursed","6080","1","150218.11","1","0"
"15725945","Nweke","Spain","Female","42","1","6081","0","2","659","6081","12000000.0","127135.69","0.0","Disbursed","6081","0","162734.31","0","1"
"15813159","Hairston","France","Male","52","1","6082","93590.47","8","526","6082","59600000.0","323877.17","0.0","Disbursed","6082","1","21228.71","0","1"
"15636820","Loggia","Germany","Male","40","1","6083","104149.66","8","725","6083","9280000.0","79786.99","0.0","Disbursed","6083","0","62027.9","1","0"
"15603880","Morgan","Germany","Male","38","1","6084","114141.64","1","519","6084","27200000.0","36148.22","0.0","Disbursed","6084","1","60988.21","1","1"
"15619494","Abdulov","Germany","Female","31","1","6085","117153","9","562","6085","5500000.0","95995.77","0.0","Disbursed","6085","1","108675.01","1","0"
"15596992","Norris","Germany","Male","45","1","6086","156353.46","7","482","6086","5000000.0","0.0","0.0","Disbursed","6086","0","72643.95","1","1"
"15735025","Clark","Spain","Male","37","2","6087","175534.78","3","535","6087","1500000.0","212553.55","0.0","Disbursed","6087","1","9241.52","1","0"
"15730759","Chukwudi","France","Female","27","1","6088","135637","9","561","6088","13000000.0","1046141.93","0.0","Disbursed","6088","0","153080.4","1","1"
"15752912","Perkin","France","Female","30","2","6089","0","7","661","6089","18800000.0","138021.11","0.0","Disbursed","6089","0","72196.57","1","0"
"15711316","Ch'ang","France","Male","27","2","6090","0","2","771","6090","8400000.0","1002.97","0.0","Disbursed","6090","1","199527.34","1","0"
"15738785","Kang","France","Male","26","2","6091","0","7","545","6091","5000000.0","129366.15","0.0","Disbursed","6091","1","156598.23","0","0"
"15777896","Chukwudi","Germany","Female","33","1","6092","83415.04","2","850","6092","21000000.0","0.0","0.0","Disbursing","6092","1","74917.64","0","0"
"15628963","Frolova","Germany","Male","43","2","6093","141859.12","3","601","6093","50000000.0","0.0","0.0","Disbursed","6093","1","111249.62","1","0"
"15742126","Chiu","Germany","Male","38","2","6094","132767.66","7","712","6094","70000000.0","159063.12","0.0","Disbursed","6094","1","59115.77","1","0"
"15575623","Simpson","France","Female","31","1","6095","110635.32","10","589","6095","24380000.0","517471.96","0.0","Disbursed","6095","0","148218.86","1","0"
"15741652","McLean","Spain","Male","37","1","6096","177657.35","8","600","6096","4000000.0","0.0","0.0","Disbursed","6096","1","77142.32","1","0"
"15738884","Hu","Germany","Male","41","1","6097","157777.58","4","642","6097","35000000.0","0.0","0.0","Disbursed","6097","0","67484.6","1","0"
"15615050","Savage","Germany","Male","47","2","6098","107915.94","9","575","6098","150000000.0","0.0","0.0","Disbursed","6098","1","63452.18","1","1"
"15803005","Wallace","Germany","Female","57","1","6099","86568.75","5","570","6099","164000000.0","651220.75","0.0","Disbursed","6099","1","103660.31","0","0"
"15743498","Winter","Germany","Male","52","1","6100","137755.76","9","532","6100","2700000.0","168045.11","0.0","Disbursed","6100","0","163191.99","1","1"
"15720463","Ho","France","Male","30","2","6101","137262.71","2","796","6101","16600000.0","203092.22","0.0","Disbursed","6101","0","62905.29","1","0"
"15588695","Su","Spain","Male","32","1","6102","0","6","833","6102","42000000.0","182318.15","0.0","Disbursed","6102","1","44323.22","1","1"
"15665802","Li Fonti","Spain","Female","36","2","6103","0","6","642","6103","4000000.0","41684.98","0.0","Disbursed","6103","1","97938.59","1","0"
"15571144","Ives","France","Male","28","2","6104","0","10","655","6104","15000000.0","0.0","0.0","Disbursed","6104","1","126565.21","0","0"
"15750731","Trevisani","Germany","Male","50","1","6105","116309.01","9","736","6105","15100000.0","0.0","0.0","Disbursed","6105","0","185360.4","1","1"
"15605134","Bond","France","Female","34","2","6106","131244.65","0","617","6106","25000000.0","0.0","0.0","Disbursed","6106","0","183229.02","1","0"
"15626044","Lettiere","Germany","Male","28","2","6107","125155.83","3","762","6107","95000000.0","0.0","0.0","Disbursed","6107","1","106024.02","1","0"
"15737910","Houghton","Germany","Male","35","2","6108","140691.08","5","703","6108","7000000.0","6592615.74","0.0","Disbursed","6108","0","167810.26","1","0"
"15761076","Lei","France","Male","41","2","6109","58820.32","3","507","6109","15900000.0","325295.32","0.0","Disbursed","6109","1","138536.09","1","0"
"15710105","Stirling","Germany","Female","26","1","6110","105099.45","3","581","6110","33000000.0","3819732.8","0.0","Disbursed","6110","1","184520","1","1"
"15577402","Grant","France","Male","31","2","6111","0","9","593","6111","9000000.0","568032.31","0.0","Disbursed","6111","1","20492.16","0","0"
"15803337","Baresi","France","Male","23","1","6112","168372.52","9","648","6112","51000000.0","5494.06","0.0","Disbursed","6112","0","134676.72","1","0"
"15654372","Pearce","Germany","Male","34","2","6113","94682.56","1","462","6113","10000000.0","36101.36","0.0","Disbursed","6113","0","138478.2","1","0"
"15585867","Rutledge","Spain","Male","36","2","6114","0","2","596","6114","102000000.0","2524494.69","0.0","Disbursed","6114","1","125557.95","0","0"
"15662488","Udegbunam","France","Female","44","2","6115","0","5","627","6115","27000000.0","31510.6","0.0","Disbursed","6115","0","82969.61","1","1"
"15604813","Zaytseva","France","Male","40","2","6116","0","7","494","6116","19000000.0","2272.53","0.0","Disbursed","6116","1","158071.69","0","0"
"15611644","Onyemauchechukwu","France","Male","73","1","6117","146329.73","0","627","6117","2400000.0","9999.57","0.0","Disbursed","6117","1","43615.67","0","0"
"15674928","Mullah","Spain","Male","37","2","6118","0","2","850","6118","7700000.0","0.0","0.0","Disbursing","6118","0","119969.99","1","0"
"15656100","Candler","France","Female","49","1","6119","167962.7","5","632","6119","25000000.0","1872430.88","0.0","Disbursing","6119","0","140201.21","0","0"
"15764293","Konovalova","France","Male","33","2","6120","0","1","490","6120","25120000.0","32835.22","0.0","Disbursed","6120","1","80792.83","1","0"
"15636423","Lei","France","Male","40","1","6121","0","7","715","6121","40000000.0","548006.27","0.0","Disbursed","6121","1","141359.11","1","0"
"15607629","Hollis","France","Male","48","2","6122","0","8","679","6122","1500000.0","3690.12","0.0","Disbursed","6122","0","23344.94","1","0"
"15577313","Lionel","France","Male","44","1","6123","116967.68","3","619","6123","100000000.0","3154650.51","0.0","Disbursed","6123","0","5075.17","1","1"
"15714493","Francis","Spain","Female","33","2","6124","0","6","465","6124","2500000.0","51102.21","0.0","Disbursed","6124","1","95500.98","1","0"
"15643359","Carter","Spain","Male","32","1","6125","0","7","736","6125","15000000.0","6.91","0.0","Disbursed","6125","1","79082.62","0","0"
"15687913","Mai","Germany","Female","34","1","6126","93244.42","7","501","6126","8400000.0","210383.08","0.0","Disbursed","6126","1","199805.63","0","0"
"15790935","Johnson","France","Female","29","2","6127","0","5","535","6127","63900000.0","537.43","0.0","Disbursed","6127","1","52709.55","0","0"
"15708693","Sherman","France","Female","33","2","6128","0","2","759","6128","26400000.0","0.0","0.0","Disbursed","6128","0","56583.88","1","0"
"15672016","Sabbatini","France","Male","35","2","6129","0","1","819","6129","20000000.0","524756.1","0.0","Disbursed","6129","1","3385.04","0","0"
"15727605","Shih","Germany","Male","43","2","6130","80442.06","4","533","6130","60000000.0","280197.6","0.0","Disbursed","6130","1","12537.42","0","0"
"15651144","Yao","Germany","Female","35","2","6131","150561.03","2","632","6131","6900000.0","0.0","0.0","Disbursed","6131","0","64722.61","0","0"
"15749401","Ko","France","Male","60","3","6132","0","9","686","6132","5800000.0","35065.19","0.0","Disbursed","6132","1","75246.21","1","1"
"15691874","Kazakova","France","Female","34","1","6133","125474.44","9","687","6133","13000000.0","0.0","0.0","Disbursed","6133","0","198929.84","1","0"
"15620735","Chiganu","Germany","Female","33","2","6134","127076.68","4","667","6134","25500000.0","693.34","0.0","Disbursed","6134","0","69011.66","1","0"
"15769781","Nucci","Spain","Female","25","2","6135","0","8","699","6135","15000000.0","0.0","0.0","Disbursed","6135","1","52404.47","1","0"
"15624611","Marsden","Spain","Male","37","2","6136","128650.11","8","497","6136","40000000.0","23620930.86","0.0","Disbursed","6136","1","163641.53","1","0"
"15773071","Serena","Spain","Female","33","1","6137","145580.61","6","780","6137","51000000.0","4533.18","0.0","Disbursing","6137","1","154598.56","1","0"
"15720371","McLean","France","Female","51","1","6138","0","3","652","6138","5770000.0","660994.81","0.0","Disbursed","6138","0","173989.47","1","1"
"15717984","Longo","France","Male","47","1","6139","144900.58","9","477","6139","20800000.0","7165466.11","0.0","Disbursed","6139","0","61315.37","1","1"
"15806407","Wilson","France","Female","37","2","6140","0","4","652","6140","14900000.0","754083.37","0.0","Disbursed","6140","0","143393.24","1","0"
"15785042","Hsiung","France","Female","31","1","6141","97588.6","8","488","6141","18100000.0","17195.59","0.0","Disbursed","6141","0","124210.53","0","0"
"15809302","Wright","France","Male","24","2","6142","0","1","572","6142","20000000.0","11255905.55","0.0","Disbursed","6142","1","151460.84","1","0"
"15677550","Folliero","France","Female","38","2","6143","0","1","755","6143","2000000.0","446186.69","0.0","Disbursed","6143","0","20734.81","1","0"
"15654096","Johnston","Germany","Female","24","2","6144","122200.31","10","779","6144","4000000.0","779499.46","0.0","Disbursed","6144","0","43705.56","1","0"
"15617320","Palermo","Spain","Female","46","1","6145","151709.33","3","693","6145","7000000.0","1746.57","0.0","Disbursed","6145","0","180736.24","1","0"
"15653065","Nwabugwu","Spain","Female","22","2","6146","0","7","530","6146","1750000.0","0.0","0.0","Disbursed","6146","0","104170.48","1","0"
"15649112","Endrizzi","Spain","Female","33","2","6147","122134.4","3","738","6147","1600000.0","0.0","0.0","Disbursed","6147","1","27867.59","0","0"
"15690526","Tuan","Germany","Male","31","2","6148","137260.45","2","690","6148","21000000.0","5255718.62","0.0","Disbursed","6148","0","55387.28","1","0"
"15806945","Udobata","France","Female","30","1","6149","88594.14","9","611","6149","40000000.0","0.0","0.0","Disbursed","6149","0","196332.45","1","0"
"15670066","Ibezimako","Spain","Male","34","2","6150","0","6","643","6150","88000000.0","0.0","0.0","Disbursed","6150","1","116046.22","1","0"
"15625761","Maclean","Germany","Male","41","4","6151","127205.32","8","632","6151","35000000.0","273787.98","0.0","Disbursed","6151","0","93874.87","1","1"
"15761525","Shaw","Spain","Female","31","2","6152","96997.09","10","727","6152","90000000.0","0.0","0.0","Disbursed","6152","0","76614.04","0","0"
"15735080","Cummins","France","Female","64","1","6153","0","2","508","6153","35000000.0","3034401.75","0.0","Disbursed","6153","1","6076.62","1","0"
"15619537","Lavrentiev","France","Male","31","2","6154","142200.19","5","550","6154","60000000.0","0.0","0.0","Disbursing","6154","1","122221.71","1","0"
"15598162","Saunders","Germany","Female","39","1","6155","160761.41","3","754","6155","150000000.0","0.0","0.0","Disbursed","6155","1","24156.03","1","0"
"15694300","Fiorentino","France","Male","26","2","6156","0","4","759","6156","40000000.0","0.0","0.0","Disbursed","6156","0","135394.62","1","0"
"15637235","Knight","Spain","Male","33","2","6157","0","8","794","6157","3230000.0","420.33","0.0","Disbursed","6157","0","91340.02","0","0"
"15612444","Manfrin","France","Male","29","2","6158","0","3","549","6158","520.0","33610.1","0.0","Disbursed","6158","0","146090.38","1","0"
"15626457","Zetticci","France","Male","31","1","6159","116234.61","0","671","6159","40000000.0","0.0","0.0","Disbursed","6159","0","172096.08","1","0"
"15627995","Angelo","Germany","Female","26","1","6160","155143.52","5","756","6160","23000000.0","200893.04","0.0","Disbursed","6160","1","135034.57","0","1"
"15706128","Zhdanov","France","Female","21","2","6161","0","1","632","6161","20000000.0","642102.17","0.0","Disbursed","6161","0","84008.66","1","0"
"15666430","Peck","France","Male","38","2","6162","0","8","579","6162","12300000.0","26934.25","0.0","Disbursed","6162","0","91763.67","0","0"
"15627385","Uwaezuoke","France","Male","34","1","6163","84009.47","5","748","6163","10000000.0","0.0","0.0","Disbursed","6163","1","137001.1","1","0"
"15581323","White","Germany","Female","28","2","6164","139246.22","7","488","6164","50000000.0","0.0","0.0","Disbursed","6164","0","106799.49","1","0"
"15608109","Greco","Germany","Male","58","2","6165","170113","7","710","6165","4960000.0","0.0","0.0","Disbursed","6165","1","10494.64","0","0"
"15801942","Chu","Spain","Female","41","3","6166","0","8","619","6166","103000000.0","0.0","0.0","Disbursing","6166","1","79866.73","1","1"
"15567431","Kodilinyechukwu","France","Male","64","1","6167","145578.28","2","773","6167","63580000.0","270051.92","0.0","Disbursed","6167","1","186172.85","0","0"
"15810167","Scott","Spain","Male","75","1","6168","126273.95","7","657","6168","21000000.0","0.0","0.0","Disbursing","6168","1","91673.6","0","0"
"15644501","Enyinnaya","France","Female","26","1","6169","162482.76","10","579","6169","130000000.0","0.0","0.0","Disbursed","6169","1","18458.2","1","0"
"15785290","Hao","France","Male","29","1","6170","0","9","542","6170","55700000.0","37873.58","0.0","Disbursed","6170","0","8342.35","1","0"
"15611157","McElhone","France","Female","32","1","6171","87814.89","2","709","6171","15000000.0","185083.5","0.0","Disbursed","6171","0","138578.37","1","0"
"15673837","Ko","Spain","Male","61","1","6172","113858.95","3","617","6172","15000000.0","1489045.62","0.0","Disbursed","6172","1","38129.22","1","0"
"15656822","Day","Germany","Male","43","4","6173","87612.64","5","568","6173","3000000.0","0.0","0.0","Disbursed","6173","1","107155.4","1","1"
"15580560","Harris","France","Female","73","1","6174","0","1","769","6174","21000000.0","1253149.84","0.0","Disbursed","6174","1","29792.11","1","0"
"15760641","Gerald","Germany","Male","26","1","6175","106648.98","1","608","6175","5000000.0","2478598.18","0.0","Disbursed","6175","1","7063.6","0","0"
"15587584","Nebeuwa","Spain","Male","31","2","6176","0","4","503","6176","24500000.0","0.0","0.0","Disbursed","6176","1","21645.06","1","0"
"15604146","Kaodilinakachukwu","Germany","Female","38","2","6177","103653.51","8","608","6177","12000000.0","101006.79","0.0","Disbursed","6177","1","137079.86","1","0"
"15813974","Maruff","Germany","Male","37","1","6178","116880.53","3","731","6178","27000000.0","8215.35","0.0","Disbursed","6178","0","172718.35","0","1"
"15746986","Howe","Germany","Female","40","2","6179","97990.49","4","850","6179","35500000.0","18512466.02","0.0","Disbursed","6179","0","106691.02","0","0"
"15759741","Knepper","Germany","Female","34","1","6180","150635.3","4","591","6180","25800000.0","2853411.03","0.0","Disbursed","6180","1","72274.84","1","0"
"15734892","Fennell","Spain","Male","37","2","6181","0","4","579","6181","30000000.0","1898633.09","0.0","Disbursed","6181","1","32246.63","1","0"
"15797194","T'ao","France","Male","39","2","6182","129674.89","10","570","6182","5600000.0","30127.94","0.0","Disbursed","6182","0","80552.36","1","0"
"15723786","Morris","France","Female","37","2","6183","0","9","709","6183","25000000.0","29003.24","0.0","Disbursed","6183","0","16733.59","1","0"
"15642726","Holmes","France","Male","53","1","6184","83568.26","3","611","6184","20000000.0","419163.87","0.0","Disbursed","6184","0","1235.49","0","0"
"15664339","Yu","Spain","Male","48","2","6185","178144.91","4","775","6185","7000000.0","520656.83","0.0","Disbursed","6185","0","50168.41","0","1"
"15754526","Walker","Germany","Male","36","1","6186","147137.74","6","699","6186","35000000.0","30225.98","0.0","Disbursed","6186","1","33687.9","1","0"
"15703037","Edwards","France","Male","37","1","6187","0","5","618","6187","2500000.0","137312.93","0.0","Disbursed","6187","1","178705.45","0","1"
"15751412","Harvey","France","Male","36","1","6188","114370.41","3","704","6188","8000000.0","13629.98","0.0","Disbursed","6188","1","66810.48","0","0"
"15609558","McDonald","Germany","Female","47","2","6189","108289.28","5","835","6189","20000000.0","0.0","0.0","Disbursing","6189","1","45859.55","1","1"
"15572408","Chambers","Germany","Male","39","2","6190","149887.49","3","714","6190","5500000.0","7564.98","0.0","Disbursed","6190","0","63846.36","1","0"
"15613923","Reed","Spain","Female","43","1","6191","170172.9","4","581","6191","10000000.0","0.0","0.0","Disbursed","6191","1","100236.02","0","0"
"15747000","Shih","France","Male","27","2","6192","0","3","592","6192","13900000.0","0.0","0.0","Disbursed","6192","1","19645.65","1","0"
"15731781","Onyemachukwu","France","Male","43","2","6193","0","7","551","6193","32200000.0","191126.55","0.0","Disbursed","6193","0","178393.68","1","0"
"15727198","Teng","Germany","Female","28","2","6194","64808.32","2","689","6194","5000000.0","248858.12","0.0","Disbursed","6194","0","78591.15","0","0"
"15794273","Hand","France","Female","56","1","6195","62732.65","0","604","6195","20000000.0","1090754.34","0.0","Disbursed","6195","1","124954.56","0","0"
"15804950","Onyemauchechukwu","France","Female","41","2","6196","0","7","514","6196","40000000.0","752664.12","0.0","Disbursing","6196","1","3756.65","1","0"
"15576304","Bailey","France","Male","29","1","6197","95167.55","5","698","6197","45000000.0","3491276.7","0.0","Disbursed","6197","1","152723.23","1","0"
"15645200","Chiang","Germany","Female","54","1","6198","152508.99","2","581","6198","82000000.0","44607.82","0.0","Disbursed","6198","0","187597.98","1","1"
"15779627","Maclean","Germany","Male","31","1","6199","134644.19","0","573","6199","10000000.0","310482.92","0.0","Disbursed","6199","1","70381.49","1","0"
"15750755","Yobachi","Spain","Female","33","2","6200","0","8","449","6200","2000000.0","62870.99","0.0","Disbursed","6200","0","156792.89","0","0"
"15569654","Munro","Germany","Female","31","1","6201","51293.47","3","850","6201","7000000.0","95147.65","0.0","Disbursed","6201","0","35534.68","0","0"
"15753079","Chidi","France","Male","41","3","6202","0","5","612","6202","5500000.0","358334.22","0.0","Disbursed","6202","0","151256.22","0","0"
"15684995","Chamberlain","Spain","Male","49","1","6203","116622.73","8","690","6203","15000000.0","0.0","0.0","Disbursed","6203","1","51011.29","0","0"
"15790763","Trujillo","Spain","Female","49","2","6204","0","2","599","6204","12500000.0","0.0","0.0","Disbursing","6204","0","111190.53","1","0"
"15766458","Tang","France","Male","33","1","6205","198113.86","1","498","6205","32000000.0","0.0","0.0","Disbursing","6205","0","69664.35","1","0"
"15616221","Wilson","France","Female","29","1","6206","85646.81","4","497","6206","11700000.0","0.0","0.0","Disbursed","6206","0","63233.02","0","1"
"15776124","Mann","Spain","Male","51","1","6207","0","7","802","6207","3000000.0","995.43","0.0","Disbursed","6207","1","40855.79","0","0"
"15665811","Parry","France","Male","33","1","6208","141234.98","9","644","6208","28000000.0","0.0","0.0","Disbursed","6208","0","95673.05","1","0"
"15729804","Manfrin","France","Male","34","2","6209","0","10","714","6209","24000000.0","10766.54","0.0","Disbursed","6209","1","80234.14","1","0"
"15714062","Millar","France","Female","40","1","6210","77641.99","9","690","6210","5200000.0","92451.25","0.0","Disbursed","6210","0","189051.59","0","1"
"15592197","Simmons","Spain","Male","30","2","6211","0","3","522","6211","4000000.0","0.0","0.0","Disbursing","6211","0","145490.85","1","0"
"15793116","Beneventi","Germany","Female","40","1","6212","117304.29","7","502","6212","3000000.0","474745.37","0.0","Disbursed","6212","0","196278.32","0","0"
"15638231","Chung","Spain","Female","62","2","6213","0","2","730","6213","13000000.0","0.0","0.0","Disbursing","6213","1","162889.1","1","0"
"15697678","Maxwell","Germany","Male","36","2","6214","92340.69","6","590","6214","11300000.0","5910.2","0.0","Disbursed","6214","1","174667.58","1","0"
"15800412","Dale","Germany","Male","35","2","6215","146780.52","9","458","6215","38000000.0","0.0","0.0","Disbursing","6215","1","3476.38","1","0"
"15597610","Stevens","Spain","Male","41","1","6216","144974.55","6","553","6216","150000000.0","0.0","0.0","Disbursing","6216","1","19344.92","1","0"
"15726634","Wei","France","Male","47","1","6217","0","1","479","6217","15000000.0","5193.1","0.0","Disbursed","6217","0","95270.83","1","0"
"15670866","Chiu","France","Male","31","2","6218","0","2","693","6218","6500000.0","0.0","0.0","Disbursed","6218","1","107759.31","1","0"
"15667462","Duncan","Spain","Male","43","2","6219","0","10","707","6219","30000000.0","0.0","0.0","Disbursed","6219","0","118368.2","1","0"
"15662574","Brady","Spain","Male","37","1","6220","115137.26","1","636","6220","500.0","0.0","0.0","Disbursed","6220","0","52484.01","1","0"
"15716926","Macleod","France","Male","33","2","6221","101952.97","10","807","6221","4900000.0","0.0","0.0","Disbursing","6221","0","178153.65","1","0"
"15603554","Berkeley","France","Female","45","3","6222","164649.52","0","513","6222","20000000.0","859129.8","0.0","Disbursed","6222","0","49915.52","1","1"
"15716800","Kaur","France","Male","31","2","6223","0","2","582","6223","55000000.0","0.0","0.0","Disbursed","6223","1","33747.03","1","0"
"15679429","Bell","France","Male","32","1","6224","91956.49","0","694","6224","40000000.0","0.0","0.0","Disbursing","6224","1","59961.81","1","0"
"15616122","Nwokike","France","Male","39","2","6225","0","8","777","6225","44000000.0","0.0","0.0","Disbursing","6225","1","18613.52","1","0"
"15742172","Williamson","Germany","Male","32","2","6226","123938.6","9","598","6226","90000000.0","0.0","0.0","Disbursed","6226","0","198894.42","1","0"
"15792305","Mountgarrett","Germany","Male","46","3","6227","123571.77","6","762","6227","125000000.0","917308.43","0.0","Disbursed","6227","1","57014.17","0","1"
"15636016","Wreford","France","Female","34","1","6228","120777.88","3","588","6228","80000000.0","0.0","0.0","Disbursed","6228","1","131729.52","1","0"
"15733138","Paterson","Germany","Male","42","1","6229","90248.79","5","663","6229","10000000.0","0.0","0.0","Disbursed","6229","1","79169.73","1","0"
"15669741","Hou","France","Male","36","1","6230","0","7","777","6230","60000000.0","0.0","0.0","Disbursed","6230","0","106472.34","1","0"
"15616954","Smith","France","Male","71","2","6231","0","4","592","6231","15000000.0","0.0","0.0","Disbursing","6231","1","17013.54","0","0"
"15729238","Peng","Germany","Male","48","1","6232","106396.48","1","631","6232","30600000.0","1826171.29","0.0","Disbursed","6232","1","150661.42","1","1"
"15718242","Wollstonecraft","Germany","Female","47","1","6233","104887.43","1","725","6233","112500000.0","0.0","0.0","Disbursed","6233","0","86622.56","0","1"
"15682914","Bolton","France","Male","34","1","6234","72079.71","2","850","6234","15000000.0","46022.77","0.0","Disbursed","6234","1","115767.93","1","0"
"15654274","Corrie","France","Male","37","2","6235","0","6","540","6235","7000000.0","27227.93","0.0","Disbursed","6235","0","141998.89","1","0"
"15691457","Boyle","Spain","Male","36","2","6236","0","2","674","6236","15000000.0","0.0","0.0","Disbursing","6236","1","182787.17","1","0"
"15719649","Lambie","France","Male","38","1","6237","99844.68","3","553","6237","4000000.0","526322.23","0.0","Disbursed","6237","0","187915.7","0","0"
"15778897","Cartwright","France","Female","28","2","6238","0","1","630","6238","5000000.0","813752.46","0.0","Disbursed","6238","1","133267.78","1","0"
"15589437","Lu","France","Male","26","1","6239","156815.71","3","466","6239","3000000.0","1721348.9","0.0","Disbursed","6239","1","137476.09","1","0"
"15682369","Pisano","France","Male","47","1","6240","146034.74","6","613","6240","30000000.0","0.0","0.0","Disbursed","6240","1","77146.14","1","0"
"15626507","Chukwubuikem","France","Male","27","1","6241","152283.39","1","558","6241","25000000.0","15221775.92","0.0","Disbursed","6241","0","183271.15","1","0"
"15571995","Harper","Germany","Female","33","2","6242","118897.1","1","775","6242","5000000.0","0.0","0.0","Disbursed","6242","1","26362.4","1","0"
"15673333","Wilson","Germany","Male","52","1","6243","96781.39","8","698","6243","40000000.0","38260.61","0.0","Disbursed","6243","1","153373.71","1","0"
"15748752","Ch'in","Germany","Male","33","2","6244","102772.67","1","608","6244","7000000.0","0.0","0.0","Disbursing","6244","0","70705.58","1","0"
"15725302","Streeton","Spain","Female","20","2","6245","0","4","670","6245","7500000.0","70358.57","0.0","Disbursed","6245","0","119759.24","1","0"
"15722083","Ch'ang","Spain","Male","39","2","6246","0","8","591","6246","19000000.0","9675.33","0.0","Disbursing","6246","0","42392.24","0","0"
